order_date,product,category,region,units,unit_price,customer_id,sales_rep,revenue
2023-11-11,Keyboard,Accessories,EAST,3.0,49.53,1053,Emma,148.59
2023-10-10,Headset,Accessories,West,1.0,91.94,1056,Emma,91.94
2023-06-26,Webcam,Accessories,North,3.0,54.45,1003,Emma,163.35
2023-04-08,Chair,Furniture,West,2.0,134.92,1074,Alice,269.84
2023-04-15,Webcam,Accessories,South,4.0,63.34,1095,Carla,253.36
2023-04-09,Mouse,Accessories,North,4.0,28.58,1048,Emma,114.32
2023-11-07,Monitor,Electronics,North,4.0,254.06,1006,Alice,1016.24
2023-01-06,Mouse,Accessories,South,2.0,27.8,1010,Bob,55.6
2023-07-16,Webcam,Accessories,East,7.0,54.94,1091,Emma,384.58
2023-12-17,Headset,Accessories,East,3.0,78.71,1053,Emma,236.13
2023-05-13,Laptop,Electronics,East,5.0,825.08,1086,Alice,4125.4
2023-12-24,Chair,Furniture,South,3.0,137.26,1044,Carla,411.78
2023-09-16,Laptop,Electronics,South,1.0,993.82,1022,Bob,993.82
2023-01-23,Headset,Accessories,North,6.0,89.05,1027,Emma,534.3
2023-02-22,Webcam,Accessories,South,4.0,68.07,1056,Carla,272.28
2023-06-14,Desk,Furniture,South,3.0,165.83,1025,Bob,497.49
2023-07-21,Laptop,Electronics,North,5.0,896.76,1024,Diego,4483.8
2023-03-24,Desk,Furniture,North,1.0,165.2,1053,Diego,165.2
2023-05-25,Laptop,Electronics,East,2.0,857.43,1028,Bob,1714.86
2023-03-26,Laptop,Electronics,East,7.0,861.61,1082,Alice,6031.27
2023-03-19,Chair,Furniture,West,2.0,122.07,1096,Bob,244.14
2023-01-01,Monitor,Electronics,West,5.0,241.79,1035,Bob,1208.95
2023-02-20,Monitor,Electronics,EAST,1.0,231.31,1013,Alice,231.31
2023-06-22,Keyboard,Accessories,South,4.0,42.38,1077,Alice,169.52
2023-07-24,Mouse,Accessories,East,3.0,23.42,1034,Carla,70.26
2023-09-17,Headset,Accessories,East,1.0,91.46,1029,Carla,91.46
2023-10-15,Headset,Accessories,North,7.0,87.19,1091,Alice,610.33
2023-02-03,Headset,Accessories,South,2.0,91.36,1016,Diego,182.72
2023-12-14,Keyboard,Accessories,West,7.0,45.45,1066,Diego,318.15
2023-04-05,Monitor,Electronics,South,7.0,242.4,1079,Bob,1696.8
2023-03-13,Webcam,Accessories,East,5.0,65.97,1029,Emma,329.85
2023-02-08,Desk,Furniture,East,5.0,176.68,1092,Bob,883.4
2023-06-03,Chair,Furniture,North,3.0,116.98,1044,Bob,350.94
2023-09-07,Desk,Furniture,South,5.0,172.46,1078,Emma,862.3
2023-06-11,Webcam,Accessories,South,5.0,55.95,1088,Alice,279.75
2023-04-28,Chair,Furniture,North,1.0,115.69,1050,Diego,115.69
2023-09-16,Keyboard,Accessories,North,4.0,44.5,1046,Bob,178.0
2023-11-02,Webcam,Accessories,West,3.0,64.11,1052,Emma,192.33
2023-09-25,Headset,Accessories,North,1.0,73.25,1063,Carla,73.25
2023-02-23,Mouse,Accessories,,4.0,23.82,1037,Bob,95.28
2023-08-24,Laptop,Electronics,North,7.0,992.03,1063,Diego,6944.21
2023-08-10,Desk,Furniture,West,1.0,168.61,1086,Alice,168.61
2023-09-08,Monitor,Electronics,North,6.0,246.42,1088,Bob,1478.52
2023-11-09,Monitor,Electronics,South,1.0,279.04,1006,Bob,279.04
2023-04-22,Keyboard,Accessories,West,5.0,42.24,1021,Emma,211.2
2023-09-12,Chair,Furniture,,4.0,110.48,1080,Carla,441.92
2023-10-30,Monitor,Electronics,North,3.0,255.28,1081,Carla,765.84
2023-07-26,Headset,Accessories,West,3.0,78.05,1040,Alice,234.15
2023-08-17,Desk,Furniture,South,4.0,187.35,1073,Diego,749.4
2023-12-07,Webcam,Accessories,South,5.0,66.06,1009,Alice,330.3
2023-03-07,Headset,Accessories,North,2.0,74.74,1056,Bob,149.48
2023-03-16,Keyboard,Accessories,North,1.0,47.03,1006,Bob,47.03
2023-04-13,Headset,Accessories,East,5.0,82.11,1049,Carla,410.55
2023-07-11,Webcam,Accessories,South,6.0,56.16,1090,Diego,336.96
2023-09-09,Mouse,Accessories,South,7.0,26.4,1051,Emma,184.8
2023-08-14,Keyboard,Accessories,East,4.0,43.58,1032,Diego,174.32
2023-10-21,Mouse,Accessories,East,1.0,25.55,1000,Bob,25.55
2023-11-02,Laptop,Electronics,North,3.0,828.51,1052,Emma,2485.53
2023-04-08,Mouse,Accessories,East,7.0,25.37,1059,Diego,177.59
2023-12-04,Laptop,Electronics,North,2.0,878.95,1033,Diego,1757.9
2023-10-13,Laptop,Electronics,East,6.0,995.04,1003,Emma,5970.24
2023-12-01,Mouse,Accessories,East,3.0,22.86,1016,Bob,68.58
2023-12-13,Keyboard,Accessories,WEST,4.0,45.21,1003,Diego,180.84
2023-11-04,Chair,Furniture,North,1.0,121.75,1042,Emma,121.75
2023-09-06,Webcam,Accessories,North,4.0,64.88,1089,Bob,259.52
2023-06-15,Headset,Accessories,North,7.0,83.49,1003,Emma,584.43
2023-12-01,Headset,Accessories,North,1.0,85.34,1000,Emma,85.34
2023-01-30,Webcam,Accessories,North,5.0,65.66,1070,Diego,328.3
2023-09-04,Desk,Furniture,West,2.0,200.8,1093,Bob,401.6
2023-04-16,Desk,Furniture,North,5.0,176.12,1049,Diego,880.6
2023-02-20,Laptop,Electronics,North,5.0,931.06,1072,Alice,4655.3
2023-03-22,Laptop,Electronics,East,4.0,999.02,1060,Alice,3996.08
2023-05-13,Keyboard,Accessories,South,7.0,51.63,1034,Bob,361.41
2023-10-12,Monitor,Electronics,East,2.0,280.59,1007,Emma,561.18
2023-05-18,Mouse,Accessories,North,1.0,24.82,1023,Diego,24.82
2023-07-03,Laptop,Electronics,South,1.0,853.91,1082,Diego,853.91
2023-11-26,Headset,Accessories,North,6.0,81.79,1035,Bob,490.74
2023-09-30,Keyboard,Accessories,North,3.0,48.84,1049,Bob,146.52
2023-12-06,Mouse,Accessories,West,,25.58,1042,Alice,153.48
2023-03-10,Keyboard,Accessories,North,6.0,45.94,1026,Carla,275.64
2023-02-03,Mouse,Accessories,South,1.0,27.74,1031,Bob,27.74
2023-09-19,Mouse,Accessories,South,4.0,24.76,1077,Carla,99.04
2023-02-22,Webcam,Accessories,South,5.0,66.9,1017,Bob,334.5
2023-07-24,Laptop,Electronics,West,7.0,901.53,1027,Emma,6310.71
2023-05-06,Chair,Furniture,North,5.0,117.85,1028,Emma,589.25
2023-08-23,Keyboard,Accessories,East,5.0,45.61,1015,Alice,228.05
2023-02-12,Chair,Furniture,West,2.0,130.87,1098,Alice,261.74
2023-08-28,Keyboard,Accessories,East,1.0,41.92,1046,Carla,41.92
2023-04-21,Webcam,Accessories,,7.0,56.95,1058,Bob,398.65
2023-09-06,Headset,Accessories,North,4.0,91.03,1030,Diego,364.12
2023-05-31,Chair,Furniture,South,2.0,113.26,1003,Alice,226.52
2023-07-02,Headset,Accessories,North,,83.35,1036,Diego,250.05
2023-12-02,Desk,Furniture,East,4.0,188.07,1016,Diego,752.28
2023-04-05,Laptop,Electronics,West,6.0,920.17,1038,Bob,5521.02
2023-01-08,Laptop,Electronics,,4.0,955.07,1047,Carla,3820.28
2023-12-26,Monitor,Electronics,East,4.0,239.36,1045,Bob,957.44
2023-07-03,Webcam,Accessories,North,5.0,62.29,1089,Alice,311.45
2023-10-08,Headset,Accessories,East,4.0,79.44,1047,Diego,317.76
2023-07-14,Mouse,Accessories,South,6.0,26.64,1038,Bob,159.84
2023-12-18,Keyboard,Accessories,WEST,6.0,42.09,1003,Bob,252.54
2023-07-14,Laptop,Electronics,East,1.0,938.45,1029,Bob,938.45
2023-06-04,Chair,Furniture,South,4.0,113.56,1029,Alice,454.24
2023-04-03,Keyboard,Accessories,North,5.0,43.63,1021,Carla,218.15
2023-06-09,Keyboard,Accessories,North,4.0,42.96,1074,Bob,171.84
2023-03-02,Monitor,Electronics,North,3.0,236.43,1065,Alice,709.29
2023-05-02,Headset,Accessories,North,3.0,88.51,1011,Diego,265.53
2023-02-20,Laptop,Electronics,West,5.0,874.28,1093,Emma,4371.4
2023-10-04,Keyboard,Accessories,East,1.0,50.93,1035,Alice,50.93
2023-01-05,Laptop,Electronics,South,1.0,1028.23,1017,Emma,1028.23
2023-04-02,Mouse,Accessories,North,6.0,26.07,1089,Bob,156.42
2023-06-19,Monitor,Electronics,West,6.0,233.94,1052,Bob,1403.64
2023-11-13,Mouse,Accessories,East,2.0,24.84,1070,Alice,49.68
2023-01-22,Laptop,Electronics,North,5.0,989.49,1000,Emma,4947.45
2023-11-22,Desk,Furniture,East,4.0,178.53,1057,Bob,714.12
2023-01-01,Chair,Furniture,South,7.0,110.61,1089,Diego,774.27
2023-05-13,Laptop,Electronics,North,5.0,935.28,1086,Carla,4676.4
2023-08-21,Headset,Accessories,South,,88.9,1089,Carla,177.8
2023-01-12,Keyboard,Accessories,South,6.0,49.45,1005,Bob,296.7
2023-12-12,Keyboard,Accessories,North,5.0,42.47,1069,Emma,212.35
2023-02-15,Mouse,Accessories,West,5.0,26.7,1043,Bob,133.5
2023-02-03,Chair,Furniture,West,6.0,114.62,1071,Emma,687.72
2023-03-19,Monitor,Electronics,East,2.0,238.64,1023,Diego,477.28
2023-08-06,Desk,Furniture,South,6.0,201.33,1085,Emma,1207.98
2023-10-28,Webcam,Accessories,South,1.0,57.75,1018,Bob,57.75
2023-03-14,Chair,Furniture,East,4.0,115.9,1017,Diego,463.6
2023-10-09,Keyboard,Accessories,South,6.0,40.51,1094,Alice,243.06
2023-09-06,Headset,Accessories,North,2.0,89.41,1029,Carla,178.82
2023-02-16,Chair,Furniture,South,3.0,131.78,1041,Bob,395.34
2023-05-01,Mouse,Accessories,West,1.0,26.42,1032,Bob,26.42
2023-08-02,Mouse,Accessories,South,3.0,27.19,1073,Bob,81.57
2023-08-27,Webcam,Accessories,North,7.0,56.28,1011,Diego,393.96
2023-02-25,Headset,Accessories,East,6.0,81.17,1093,Alice,487.02
2023-12-16,Monitor,Electronics,North,1.0,246.95,1026,Emma,246.95
2023-04-17,Chair,Furniture,North,4.0,110.81,1038,Alice,443.24
2023-11-15,Headset,Accessories,North,6.0,81.72,1008,Diego,490.32
2023-02-17,Monitor,Electronics,South,,282.55,1020,Bob,1130.2
2023-03-02,Headset,Accessories,EAST,5.0,72.8,1075,Carla,364.0
2023-12-03,Headset,Accessories,South,3.0,77.83,1028,Bob,233.49
2023-01-26,Laptop,Electronics,North,1.0,856.7,1032,Emma,856.7
2023-10-19,Mouse,Accessories,West,4.0,23.99,1061,Carla,95.96
2023-09-14,Chair,Furniture,West,2.0,135.25,1014,Bob,270.5
2023-01-08,Headset,Accessories,West,4.0,81.36,1001,Carla,325.44
2023-04-23,Chair,Furniture,North,2.0,121.99,1051,Alice,243.98
2023-12-21,Webcam,Accessories,South,6.0,65.41,1043,Diego,392.46
2023-09-10,Headset,Accessories,West,1.0,75.09,1053,Bob,75.09
2023-06-29,Keyboard,Accessories,East,4.0,45.98,1017,Emma,183.92
2023-07-26,Mouse,Accessories,North,7.0,25.19,1002,Alice,176.33
2023-10-30,Keyboard,Accessories,NORTH,4.0,47.22,1006,Bob,188.88
2023-05-07,Chair,Furniture,South,7.0,137.99,1042,Alice,965.93
2023-02-25,Chair,Furniture,,1.0,131.08,1081,Emma,131.08
2023-08-02,Mouse,Accessories,South,4.0,24.99,1037,Bob,99.96
2023-01-14,Chair,Furniture,South,2.0,132.83,1036,Emma,265.66
2023-01-28,Keyboard,Accessories,North,4.0,42.42,1057,Carla,169.68
2023-03-19,Headset,Accessories,East,3.0,72.61,1032,Emma,217.83
2023-08-04,Headset,Accessories,West,6.0,76.09,1058,Carla,456.54
2023-12-31,Laptop,Electronics,South,5.0,886.59,1094,Bob,4432.95
2023-06-03,Webcam,Accessories,East,2.0,61.66,1010,Carla,123.32
2023-01-14,Chair,Furniture,West,3.0,126.45,1067,Bob,379.35
2023-07-06,Keyboard,Accessories,North,7.0,50.74,1081,Bob,355.18
2023-11-08,Chair,Furniture,South,6.0,123.3,1067,Diego,739.8
2023-01-07,Chair,Furniture,North,1.0,123.04,1097,Bob,123.04
2023-01-03,Monitor,Electronics,East,2.0,228.14,1092,Carla,456.28
2023-04-21,Laptop,Electronics,East,5.0,817.86,1087,Diego,4089.3
2023-08-26,Keyboard,Accessories,East,6.0,46.7,1021,Diego,280.2
2023-12-29,Keyboard,Accessories,East,7.0,45.43,1065,Bob,318.01
2023-08-27,Chair,Furniture,South,5.0,133.18,1043,Emma,665.9
2023-10-01,Laptop,Electronics,West,1.0,846.15,1005,Emma,846.15
2023-10-21,Headset,Accessories,South,1.0,72.5,1041,Diego,72.5
2023-08-15,Keyboard,Accessories,NORTH,7.0,45.55,1024,Bob,318.85
2023-01-15,Headset,Accessories,East,2.0,76.75,1056,Emma,153.5
2023-07-11,Laptop,Electronics,East,7.0,821.16,1084,Bob,5748.12
2023-04-29,Headset,Accessories,South,4.0,86.49,1054,Bob,345.96
2023-01-28,Mouse,Accessories,West,1.0,23.2,1015,Diego,23.2
2023-07-21,Monitor,Electronics,West,6.0,263.02,1094,Diego,1578.12
2023-02-08,Desk,Furniture,North,4.0,174.65,1013,Alice,698.6
2023-09-30,Keyboard,Accessories,West,3.0,42.45,1038,Emma,127.35
2023-08-19,Webcam,Accessories,North,5.0,59.7,1027,Emma,298.5
2023-03-27,Monitor,Electronics,North,4.0,275.09,1095,Emma,1100.36
2023-05-06,Desk,Furniture,North,,179.64,1091,Carla,898.2
2023-10-27,Headset,Accessories,West,7.0,87.02,1050,Bob,609.14
2023-01-25,Keyboard,Accessories,East,4.0,41.91,1048,Diego,167.64
2023-05-25,Headset,Accessories,North,7.0,87.46,1008,Emma,612.22
2023-01-13,Mouse,Accessories,South,3.0,23.98,1057,Alice,71.94
2023-07-31,Laptop,Electronics,East,1.0,962.41,1044,Emma,962.41
2023-01-25,Keyboard,Accessories,North,3.0,46.87,1021,Bob,140.61
2023-03-09,Desk,Furniture,West,1.0,203.81,1031,Bob,203.81
2023-03-08,Desk,Furniture,West,7.0,179.43,1068,Diego,1256.01
2023-08-21,Mouse,Accessories,South,1.0,22.91,1086,Carla,22.91
2023-04-19,Mouse,Accessories,West,5.0,22.62,1068,Diego,113.1
2023-05-26,Chair,Furniture,South,6.0,132.81,1041,Emma,796.86
2023-04-21,Keyboard,Accessories,West,3.0,46.4,1052,Alice,139.2
2023-08-16,Headset,Accessories,East,4.0,87.5,1095,Diego,350.0
2023-04-21,Webcam,Accessories,East,3.0,57.52,1058,Carla,172.56
2023-02-03,Desk,Furniture,North,5.0,177.53,1073,Diego,887.65
2023-04-21,Desk,Furniture,West,1.0,163.35,1038,Bob,163.35
2023-09-21,Mouse,Accessories,South,5.0,28.51,1014,Emma,142.55
2023-08-24,Monitor,Electronics,North,2.0,266.74,1070,Emma,533.48
2023-03-24,Mouse,Accessories,North,2.0,28.33,1028,Emma,56.66
2023-02-11,Webcam,Accessories,East,4.0,57.98,1002,Emma,231.92
2023-04-11,Headset,Accessories,South,5.0,84.23,1082,Emma,421.15
2023-01-06,Headset,Accessories,EAST,7.0,85.57,1009,Emma,598.99
2023-06-29,Monitor,Electronics,West,4.0,244.85,1091,Alice,979.4
2023-10-09,Desk,Furniture,North,7.0,200.16,1028,Carla,1401.12
2023-11-16,Mouse,Accessories,East,4.0,28.42,1078,Emma,113.68
2023-08-14,Chair,Furniture,North,2.0,134.55,1034,Carla,269.1
2023-11-11,Headset,Accessories,West,4.0,86.78,1005,Emma,347.12
2023-12-31,Webcam,Accessories,West,2.0,58.16,1011,Diego,116.32
2023-08-17,Keyboard,Accessories,South,1.0,43.67,1037,Emma,43.67
2023-10-16,Laptop,Electronics,East,7.0,1026.76,1076,Bob,7187.32
2023-05-30,Laptop,Electronics,SOUTH,5.0,812.31,1092,Alice,4061.55
2023-10-04,Laptop,Electronics,South,4.0,971.11,1018,Diego,3884.44
2023-07-17,Chair,Furniture,West,2.0,129.19,1066,Diego,258.38
2023-03-11,Desk,Furniture,SOUTH,3.0,190.02,1007,Bob,570.06
2023-04-22,Mouse,Accessories,South,7.0,28.69,1007,Emma,200.83
2023-01-04,Monitor,Electronics,South,4.0,244.49,1083,Alice,977.96
2023-12-16,Chair,Furniture,West,6.0,118.2,1046,Diego,709.2
2023-11-27,Chair,Furniture,South,1.0,110.37,1003,Alice,110.37
2023-11-14,Headset,Accessories,North,1.0,80.86,1050,Diego,80.86
2023-12-16,Keyboard,Accessories,East,3.0,43.44,1084,Emma,130.32
2023-04-05,Chair,Furniture,West,2.0,118.3,1066,Diego,236.6
2023-06-01,Webcam,Accessories,NORTH,4.0,66.52,1044,Diego,266.08
2023-11-07,Keyboard,Accessories,North,7.0,51.02,1007,Carla,357.14
2023-05-17,Webcam,Accessories,North,2.0,56.79,1086,Emma,113.58
2023-09-04,Desk,Furniture,South,1.0,178.76,1015,Bob,178.76
2023-08-31,Mouse,Accessories,South,2.0,28.3,1076,Bob,56.6
2023-01-31,Laptop,Electronics,East,1.0,823.91,1066,Emma,823.91
2023-02-09,Chair,Furniture,East,2.0,110.77,1008,Bob,221.54
2023-08-17,Mouse,Accessories,East,3.0,23.52,1059,Emma,70.56
2023-02-05,Desk,Furniture,South,5.0,188.78,1077,Bob,943.9
2023-08-11,Monitor,Electronics,West,3.0,234.4,1076,Carla,703.2
2023-01-06,Monitor,Electronics,SOUTH,3.0,285.5,1070,Bob,856.5
2023-11-18,Desk,Furniture,West,5.0,182.1,1014,Diego,910.5
2023-08-08,Webcam,Accessories,East,5.0,61.52,1070,Emma,307.6
2023-03-16,Headset,Accessories,North,4.0,76.93,1097,Alice,307.72
2023-01-04,Headset,Accessories,East,7.0,81.42,1040,Alice,569.94
2023-12-01,Webcam,Accessories,South,7.0,63.93,1021,Emma,447.51
2023-05-14,Monitor,Electronics,East,4.0,271.95,1023,Carla,1087.8
2023-04-28,Monitor,Electronics,North,3.0,272.12,1043,Bob,816.36
2023-04-04,Chair,Furniture,North,3.0,125.34,1000,Carla,376.02
2023-03-03,Monitor,Electronics,West,1.0,281.52,1009,Alice,281.52
2023-07-13,Mouse,Accessories,North,1.0,27.61,1079,Emma,27.61
2023-12-01,Monitor,Electronics,West,7.0,272.32,1071,Emma,1906.24
2023-07-22,Keyboard,Accessories,North,4.0,41.13,1055,Carla,164.52
2023-01-26,Chair,Furniture,East,6.0,108.21,1088,Carla,649.26
2023-06-22,Laptop,Electronics,East,6.0,857.8,1049,Bob,5146.8
2023-10-27,Monitor,Electronics,South,4.0,266.47,1011,Diego,1065.88
2023-05-13,Webcam,Accessories,South,1.0,60.17,1088,Diego,60.17
2023-11-22,Laptop,Electronics,North,7.0,900.54,1080,Bob,6303.78
2023-04-28,Mouse,Accessories,North,7.0,28.03,1059,Diego,196.21
2023-11-20,Webcam,Accessories,South,1.0,67.43,1025,Alice,67.43
2023-10-02,Laptop,Electronics,East,6.0,1014.56,1077,Diego,6087.36
2023-07-31,Webcam,Accessories,West,2.0,58.71,1040,Bob,117.42
2023-08-13,Mouse,Accessories,West,2.0,26.82,1035,Diego,53.64
2023-01-20,Chair,Furniture,East,1.0,116.15,1022,Emma,116.15
2023-04-23,Keyboard,Accessories,East,,42.64,1042,Carla,85.28
2023-05-20,Mouse,Accessories,East,5.0,23.65,1005,Alice,118.25
2023-02-16,Mouse,Accessories,North,4.0,24.64,1068,Emma,98.56
2023-01-01,Webcam,Accessories,West,4.0,60.45,1042,Emma,241.8
2023-03-31,Chair,Furniture,East,1.0,132.93,1024,Bob,132.93
2023-05-22,Desk,Furniture,East,3.0,167.4,1017,Carla,502.2
2023-11-16,Headset,Accessories,North,6.0,86.7,1061,Carla,520.2
2023-02-07,Monitor,Electronics,South,1.0,258.22,1012,Alice,258.22
2023-10-20,Monitor,Electronics,South,2.0,243.0,1042,Bob,486.0
2023-05-19,Keyboard,Accessories,West,6.0,46.04,1077,Alice,276.24
2023-12-22,Keyboard,Accessories,South,3.0,43.87,1027,Diego,131.61
2023-11-29,Monitor,Electronics,South,2.0,262.26,1017,Emma,524.52
2023-02-02,Laptop,Electronics,North,3.0,998.13,1009,Emma,2994.39
2023-05-06,Chair,Furniture,North,5.0,117.85,1028,Emma,589.25
2023-02-17,Webcam,Accessories,North,1.0,64.99,1070,Carla,64.99
2023-04-14,Desk,Furniture,East,6.0,189.76,1033,Alice,1138.56
2023-12-12,Headset,Accessories,East,3.0,73.04,1096,Diego,219.12
2023-09-21,Mouse,Accessories,South,5.0,28.51,1014,Emma,142.55
2023-03-01,Monitor,Electronics,North,5.0,264.52,1024,Bob,1322.6
2023-11-26,Headset,Accessories,North,6.0,81.79,1035,Bob,490.74
2023-10-04,Mouse,Accessories,North,4.0,26.75,1084,Alice,107.0
2023-11-12,Monitor,Electronics,East,3.0,256.18,1063,Carla,768.54
